M0:gm (L=1.00e-07) X,M0:gm (L=1.00e-07) Y,M0:gm (L=2.00e-07) X,M0:gm (L=2.00e-07) Y,M0:gm (L=3.00e-07) X,M0:gm (L=3.00e-07) Y,M0:gm (L=4.00e-07) X,M0:gm (L=4.00e-07) Y,M0:gm (L=5.00e-07) X,M0:gm (L=5.00e-07) Y,M0:gm (L=6.00e-07) X,M0:gm (L=6.00e-07) Y,M0:gm (L=7.00e-07) X,M0:gm (L=7.00e-07) Y,M0:gm (L=8.00e-07) X,M0:gm (L=8.00e-07) Y,M0:gm (L=9.00e-07) X,M0:gm (L=9.00e-07) Y,M0:gm (L=1.00e-06) X,M0:gm (L=1.00e-06) Y
0.7660000000000003,0.0002491342371013038,0.7660000000000003,0.0001518683201468457,0.7660000000000003,0.0001074790457460106,0.7660000000000003,8.181720279521021e-05,0.7660000000000003,6.577848563400182e-05,0.7660000000000003,5.484248637048854e-05,0.7660000000000003,4.693470747783555e-05,0.7660000000000003,4.096598520568336e-05,0.7660000000000003,3.631020711874887e-05,0.7660000000000003,3.258262905723772e-05
0.7670000000000003,0.0002497109388887815,0.7670000000000003,0.0001521879932820842,0.7670000000000003,0.0001077071847807143,0.7670000000000003,8.199678444874608e-05,0.7670000000000003,6.592577397159531e-05,0.7670000000000003,5.496680732620912e-05,0.7670000000000003,4.704193817572986e-05,0.7670000000000003,4.106005796019706e-05,0.7670000000000003,3.639387131509026e-05,0.7670000000000003,3.265787503279273e-05
0.7680000000000003,0.0002502853896415104,0.7680000000000003,0.0001525064790912706,0.7680000000000003,0.0001079346112636712,0.7680000000000003,8.217591089618168e-05,0.7680000000000003,6.607274063463666e-05,0.7680000000000003,5.509088513936317e-05,0.7680000000000003,4.714897608023579e-05,0.7680000000000003,4.115397233007856e-05,0.7680000000000003,3.647740182827935e-05,0.7680000000000003,3.273300576342989e-05
0.7690000000000003,0.0002508575902794632,0.7690000000000003,0.000152823777347337,0.7690000000000003,0.0001081613242089968,0.7690000000000003,8.235458103388116e-05,0.7690000000000003,6.621938461666517e-05,0.7690000000000003,5.521471893086599e-05,0.7690000000000003,4.725582042815384e-05,0.7690000000000003,4.124772764934039e-05,0.7690000000000003,3.656079807221263e-05,0.7690000000000003,3.280802072862845e-05
0.7700000000000004,0.0002514275417819143,0.7700000000000004,0.0001531398878304761,0.7700000000000004,0.0001083873226272246,0.7700000000000004,8.253279375169202e-05,0.7700000000000004,6.63657049043916e-05,0.7700000000000004,5.533830781523696e-05,0.7700000000000004,4.736247045049545e-05,0.7700000000000004,4.134132324680531e-05,0.7700000000000004,3.664405945613489e-05,0.7700000000000004,3.288291940368246e-05
0.7710000000000004,0.0002519952451861672,0.7710000000000004,0.0001534548103277292,0.7710000000000004,0.0001086126055251405,0.7710000000000004,8.271054793284143e-05,0.7710000000000004,6.651170047761921e-05,0.7710000000000004,5.546165090053362e-05,0.7710000000000004,4.746892537242561e-05,0.7710000000000004,4.14347584460557e-05,0.7710000000000004,3.672718538459371e-05,0.7710000000000004,3.295770125966055e-05
0.7720000000000004,0.0002525607015862918,0.7720000000000004,0.0001537685446325797,0.7720000000000004,0.000108837171905623,0.7720000000000004,8.288784245383715e-05,0.7720000000000004,6.665737030916427e-05,0.7720000000000004,5.558474728828503e-05,0.7720000000000004,4.757518441320543e-05,0.7720000000000004,4.152803256538298e-05,0.7720000000000004,3.681017525739454e-05,0.7720000000000004,3.303236576336468e-05
0.7730000000000004,0.0002531239121318779,0.7730000000000004,0.0001540810905445596,0.7730000000000004,0.0001090610207674869,0.7730000000000004,8.306467618436912e-05,0.7730000000000004,6.680271336478105e-05,0.7730000000000004,5.570759607342695e-05,0.7730000000000004,4.768124678613605e-05,0.7730000000000004,4.162114491773765e-05,0.7730000000000004,3.689302846955633e-05,0.7730000000000004,3.310691237729107e-05
0.7740000000000004,0.0002536848780268019,0.7740000000000004,0.0001543924478688607,0.7740000000000004,0.0001092841511053324,0.7740000000000004,8.324104798721484e-05,0.7740000000000004,6.694772860308553e-05,0.7740000000000004,5.58301963442388e-05,0.7740000000000004,4.778711169850228e-05,0.7740000000000004,4.171409481067982e-05,0.7740000000000004,3.697574441126707e-05,0.7740000000000004,3.31813405595896e-05
0.7750000000000004,0.0002542436005280074,0.7750000000000004,0.0001547026164159552,0.7750000000000004,0.0001095065619093975,0.7750000000000004,8.341695671814639e-05,0.7750000000000004,6.709241497548284e-05,0.7750000000000004,5.59525471822797e-05,0.7750000000000004,4.789277835151845e-05,0.7750000000000004,4.180688154633099e-05,0.7750000000000004,3.705832246784032e-05,0.7750000000000004,3.325564976402464e-05
0.7760000000000004,0.0002548000809443016,0.7760000000000004,0.0001550115960012256,0.7760000000000004,0.0001097282521654173,0.7760000000000004,8.359240122584107e-05,0.7760000000000004,6.723677142609475e-05,0.7760000000000004,5.60746476623285e-05,0.7760000000000004,4.799824594027335e-05,0.7760000000000004,4.189950442132468e-05,0.7760000000000004,3.714076201967148e-05,0.7760000000000004,3.332983943993569e-05
0.7770000000000004,0.0002553543206351662,0.7770000000000004,0.0001553193864446022,0.7770000000000004,0.0001099492208544855,0.7770000000000004,8.376738035179295e-05,0.7770000000000004,6.738079689169001e-05,0.7770000000000004,5.619649685232166e-05,0.7770000000000004,4.810351365367746e-05,0.7770000000000004,4.199196272675961e-05,0.7770000000000004,3.722306244219517e-05,0.7770000000000004,3.340390903219858e-05
0.7780000000000004,0.0002559063210095788,0.7780000000000004,0.0001556259875702088,0.7780000000000004,0.000110169466952922,0.7780000000000004,8.394189293022972e-05,0.7780000000000004,6.752449030161574e-05,0.7780000000000004,5.631809381329468e-05,0.7780000000000004,4.820858067440962e-05,0.7780000000000004,4.208425574815242e-05,0.7780000000000004,3.730522310584259e-05,0.7780000000000004,3.347785798118679e-05
0.7790000000000004,0.0002564560835248564,0.7790000000000004,0.0001559313992060162,0.7790000000000004,0.0001103889894321444,0.7790000000000004,8.411593778802936e-05,0.7790000000000004,6.766785057773029e-05,0.7790000000000004,5.643943759932379e-05,0.7790000000000004,4.831344617886597e-05,0.7790000000000004,4.217638276539056e-05,0.7790000000000004,3.738724337599954e-05,0.7790000000000004,3.355168572273354e-05
0.7800000000000004,0.0002570036096855006,0.7800000000000004,0.0001562356211835068,0.7800000000000004,0.0001106077872585445,0.7800000000000004,8.428951374464086e-05,0.7800000000000004,6.781087663433895e-05,0.7800000000000004,5.65605272574691e-05,0.7800000000000004,4.841810933710858e-05,0.7800000000000004,4.226834305268713e-05,0.7800000000000004,3.746912261296477e-05,0.7800000000000004,3.362539168809373e-05
0.7810000000000004,0.0002575489010420714,0.7810000000000004,0.0001565386533373424,0.7810000000000004,0.0001108258593933701,0.7810000000000004,8.446261961200826e-05,0.7810000000000004,6.795356737813019e-05,0.7810000000000004,5.66813618277185e-05,0.7810000000000004,4.852256931281507e-05,0.7810000000000004,4.236013587853536e-05,0.7810000000000004,3.755086017190911e-05,0.7810000000000004,3.369897530390659e-05
0.7820000000000004,0.0002580919591900634,0.7820000000000004,0.0001568404955050445,0.7820000000000004,0.0001110432047926096,0.7820000000000004,8.463525419449638e-05,0.7820000000000004,6.809592170811389e-05,0.7820000000000004,5.680194034293306e-05,0.7820000000000004,4.862682526323032e-05,0.7820000000000004,4.245176050566376e-05,0.7820000000000004,3.763245540283492e-05,0.7820000000000004,3.377243599215879e-05
0.7830000000000004,0.0002586327857688033,0.7830000000000004,0.0001571411475266815,0.7830000000000004,0.000111259822406884,0.7830000000000004,8.480741628881947e-05,0.7830000000000004,6.823793851556252e-05,0.7830000000000004,5.692226182879395e-05,0.7830000000000004,4.873087633911734e-05,0.7830000000000004,4.2543216190993e-05,0.7830000000000004,3.771390765053594e-05,0.7830000000000004,3.384577317014795e-05
0.7840000000000004,0.0002591713824603591,0.7840000000000004,0.0001574406092445624,0.7840000000000004,0.0001114757111813407,0.7840000000000004,8.497910468397313e-05,0.7840000000000004,6.837961668395267e-05,0.7840000000000004,5.704232530375044e-05,0.7840000000000004,4.883472168471039e-05,0.7840000000000004,4.263450218559184e-05,0.7840000000000004,3.779521625455804e-05,0.7840000000000004,3.391898625044607e-05
0.7850000000000004,0.0002597077509884621,0.7850000000000004,0.0001577388805029412,0.7850000000000004,0.0001116908700555532,0.7850000000000004,8.515031816116904e-05,0.7850000000000004,6.852095508890934e-05,0.7850000000000004,5.716212977896925e-05,0.7850000000000004,4.89383604376687e-05,0.7850000000000004,4.272561773463564e-05,0.7850000000000004,3.787638054916034e-05,0.7850000000000004,3.39920746408645e-05
0.7860000000000004,0.0002602418931174431,0.7860000000000004,0.0001580359611477264,0.7860000000000004,0.0001119052979634281,0.7860000000000004,8.532105549377158e-05,0.7860000000000004,6.866195259815219e-05,0.7860000000000004,5.728167425828523e-05,0.7860000000000004,4.904179172903091e-05,0.7860000000000004,4.281656207736401e-05,0.7860000000000004,3.795739986327688e-05,0.7860000000000004,3.406503774441817e-05
0.7870000000000004,0.0002607738106511855,0.7870000000000004,0.0001583318510262014,0.7870000000000004,0.0001121189938331111,0.7870000000000004,8.549131544723922e-05,0.7870000000000004,6.880260807144306e-05,0.7870000000000004,5.740095773815334e-05,0.7870000000000004,4.914501468317103e-05,0.7870000000000004,4.290733444704046e-05,0.7870000000000004,3.803827352047914e-05,0.7870000000000004,3.41378749592913e-05
0.7880000000000004,0.0002613035054320897,0.7880000000000004,0.0001586265499867511,0.7880000000000004,0.0001123319565869041,0.7880000000000004,8.566109677906671e-05,0.7880000000000004,6.894292036053616e-05,0.7880000000000004,5.75199792076022e-05,0.7880000000000004,4.924802841775518e-05,0.7880000000000004,4.299793407091186e-05,0.7880000000000004,3.811900083893876e-05,0.7880000000000004,3.421058567880299e-05
0.7890000000000004,0.0002618309793400512,0.7890000000000004,0.0001589200578785964,0.7890000000000004,0.0001125441851411818,0.7890000000000004,8.583039823873157e-05,0.7890000000000004,6.908288830913014e-05,0.7890000000000004,5.763873764818921e-05,0.7890000000000004,4.9350832043699e-05,0.7890000000000004,4.30883601701697e-05,0.7890000000000004,3.819958113139167e-05,0.7890000000000004,3.428316929137363e-05
0.7900000000000004,0.0002623562342914535,0.7900000000000004,0.0001592123745515374,0.7900000000000004,0.0001127556784063166,0.7900000000000004,8.59992185676433e-05,0.7900000000000004,6.922251075282199e-05,0.7900000000000004,5.775723203395692e-05,0.7900000000000004,4.945342466512718e-05,0.7900000000000004,4.317861195991155e-05,0.7900000000000004,3.828001370510173e-05,0.7900000000000004,3.435562518049187e-05
0.7910000000000004,0.000262879272238174,0.7910000000000004,0.0001595034998557042,0.7910000000000004,0.0001129664352866067,0.7910000000000004,8.616755649909555e-05,0.7910000000000004,6.936178651906269e-05,0.7910000000000004,5.787546133139069e-05,0.7910000000000004,4.955580537933292e-05,0.7910000000000004,4.326868864910315e-05,0.7910000000000004,3.836029786182637e-05,0.7910000000000004,3.442795272468176e-05
0.7920000000000004,0.0002634000951666056,0.7920000000000004,0.000159793433641315,0.7920000000000004,0.0001131764546802088,0.7920000000000004,8.633541075822135e-05,0.7920000000000004,6.950071442711638e-05,0.7920000000000004,5.79934244993783e-05,0.7920000000000004,4.965797327674005e-05,0.7920000000000004,4.335858944054263e-05,0.7920000000000004,3.844043289778187e-05,0.7920000000000004,3.450015129747127e-05
0.7930000000000004,0.0002639187050966873,0.7930000000000004,0.0001600821757584421,0.7930000000000004,0.000113385735479077,0.7930000000000004,8.650278006195089e-05,0.7930000000000004,6.963929328801966e-05,0.7930000000000004,5.811112048917132e-05,0.7930000000000004,4.975992744086407e-05,0.7930000000000004,4.344831353082397e-05,0.7930000000000004,3.852041810361037e-05,0.7930000000000004,3.457222026736036e-05
0.7940000000000004,0.0002644351040809533,0.7940000000000004,0.0001603697260567865,0.7940000000000004,0.0001135942765689051,0.7940000000000004,8.666966311897354e-05,0.7940000000000004,6.977752190454457e-05,0.7940000000000004,5.822854824434708e-05,0.7940000000000004,4.986166694827705e-05,0.7940000000000004,4.353786011030292e-05,0.7940000000000004,3.860025276434623e-05,0.7940000000000004,3.464415899779073e-05
0.7950000000000004,0.0002649492942035958,0.7950000000000004,0.0001606560843854601,0.7950000000000004,0.0001138020768290744,0.7950000000000004,8.683605862970231e-05,0.7950000000000004,6.991539907116339e-05,0.7950000000000004,5.834570670077335e-05,0.7950000000000004,4.996319086857187e-05,0.7950000000000004,4.362722836306288e-05,0.7950000000000004,3.867993615938507e-05,0.7950000000000004,3.471596684711533e-05
0.7960000000000004,0.0002654612775795322,0.7960000000000004,0.0001609412505927733,0.7960000000000004,0.0001140091351326059,0.7960000000000004,8.700196528624081e-05,0.7960000000000004,7.005292357401536e-05,0.7960000000000004,5.846259478657416e-05,0.7960000000000004,5.006449826432828e-05,0.7960000000000004,4.371641746688207e-05,0.7960000000000004,3.87594675624515e-05,0.7960000000000004,3.478764316856909e-05
0.7970000000000004,0.0002659710563535003,0.7970000000000004,0.0001612252245260342,0.7970000000000004,0.0001142154503461179,0.7970000000000004,8.716738177235513e-05,0.7970000000000004,7.019009419087578e-05,0.7970000000000004,5.857921142209723e-05,0.7970000000000004,5.01655881910804e-05,0.7970000000000004,4.380542659320221e-05,0.7970000000000004,3.883884624156974e-05,0.7970000000000004,3.485918731024001e-05
0.7980000000000004,0.0002664786326991543,0.7980000000000004,0.0001615080060313521,0.7980000000000004,0.0001144210213297891,0.7980000000000004,8.733230676344697e-05,0.7980000000000004,7.032690969112831e-05,0.7980000000000004,5.869555551988359e-05,0.7980000000000004,5.026645969728558e-05,0.7980000000000004,4.389425490709693e-05,0.7980000000000004,3.891807145903309e-05,0.7980000000000004,3.493059861504122e-05
0.7990000000000004,0.0002669840088181808,0.7990000000000004,0.0001617895949534504,0.7990000000000004,0.0001146258469373237,0.7990000000000004,8.749673892653199e-05,0.7990000000000004,7.046336883573797e-05,0.7990000000000004,5.881162598463808e-05,0.7990000000000004,5.036711182429426e-05,0.7990000000000004,4.398290156724321e-05,0.7990000000000004,3.899714247137611e-05,0.7990000000000004,3.500187642068325e-05
0.8000000000000004,0.0002674871869394246,0.8000000000000004,0.0001620699911354851,0.8000000000000004,0.0001148299260159262,0.8000000000000004,8.766067692022004e-05,0.8000000000000004,7.059947037722752e-05,0.8000000000000004,5.892742171320283e-05,0.8000000000000004,5.046754360632144e-05,0.8000000000000004,4.407136572589201e-05,0.8000000000000004,3.907605852934624e-05,0.8000000000000004,3.507302005964789e-05
0.8010000000000004,0.0002679881693180292,0.8010000000000004,0.0001623491944188747,0.8010000000000004,0.0001150332574062759,0.8010000000000004,8.782411939469891e-05,0.8010000000000004,7.073521305965666e-05,0.8010000000000004,5.904294159453142e-05,0.8010000000000004,5.056775407041954e-05,0.8010000000000004,4.415964652884103e-05,0.8010000000000004,3.915481887787711e-05,0.8010000000000004,3.514402885916181e-05
0.8020000000000004,0.0002684869582345902,0.8020000000000004,0.0001626272046431322,0.8020000000000004,0.0001152358399425101,0.8020000000000004,8.798706499172237e-05,0.8020000000000004,7.087059561860273e-05,0.8020000000000004,5.915818450966549e-05,0.8020000000000004,5.066774223645301e-05,0.8020000000000004,4.424774311540847e-05,0.8020000000000004,3.923342275606259e-05,0.8020000000000004,3.521490214117159e-05
0.8030000000000004,0.0002689835559943229,0.8030000000000004,0.0001629040216457098,0.8030000000000004,0.000115437672452211,0.8030000000000004,8.814951234460032e-05,0.8030000000000004,7.100561678114458e-05,0.8030000000000004,5.927314933171347e-05,0.8030000000000004,5.076750711707329e-05,0.8030000000000004,4.433565461840801e-05,0.8030000000000004,3.93118693971317e-05,0.8030000000000004,3.528563922231931e-05
0.8040000000000004,0.0002694779649262379,0.8040000000000004,0.0001631796452618479,0.8040000000000004,0.0001156387537563963,0.8040000000000004,8.831146007819387e-05,0.8040000000000004,7.114027526584858e-05,0.8040000000000004,5.938783492583017e-05,0.8040000000000004,5.086704771769687e-05,0.8040000000000004,4.442338016412441e-05,0.8040000000000004,3.939015802842462e-05,0.8040000000000004,3.535623941391934e-05
0.8050000000000004,0.0002699701873823352,0.8050000000000004,0.0001634540753244313,0.8050000000000004,0.0001158390826695181,0.8050000000000004,8.847290680891182e-05,0.8050000000000004,7.127456978275712e-05,0.8050000000000004,5.950224014919963e-05,0.8050000000000004,5.096636303648343e-05,0.8050000000000004,4.451091887229125e-05,0.8050000000000004,3.946828787136961e-05,0.8050000000000004,3.542670202193511e-05
0.8060000000000004,0.0002704602257368113,0.8060000000000004,0.0001637273116638549,0.8060000000000004,0.0001160386579994627,0.8060000000000004,8.863385114471278e-05,0.8060000000000004,7.140849903338013e-05,0.8060000000000004,5.961636385101904e-05,0.8060000000000004,5.106545206431662e-05,0.8060000000000004,4.459826985606911e-05,0.8060000000000004,3.954625814146081e-05,0.8060000000000004,3.549702634695748e-05
0.8070000000000004,0.0002709480823852701,0.8070000000000004,0.0001639993541078957,0.8070000000000004,0.0001162374785475579,0.8070000000000004,8.879429168511003e-05,0.8070000000000004,7.154206171068912e-05,0.8070000000000004,5.97302048724851e-05,0.8070000000000004,5.116431378478576e-05,0.8070000000000004,4.468543222202565e-05,0.8070000000000004,3.962406804823778e-05,0.8070000000000004,3.556721168418404e-05
