M1:gm (L=1.00e-07) X,M1:gm (L=1.00e-07) Y,M1:gm (L=2.00e-07) X,M1:gm (L=2.00e-07) Y,M1:gm (L=3.00e-07) X,M1:gm (L=3.00e-07) Y,M1:gm (L=4.00e-07) X,M1:gm (L=4.00e-07) Y,M1:gm (L=5.00e-07) X,M1:gm (L=5.00e-07) Y,M1:gm (L=6.00e-07) X,M1:gm (L=6.00e-07) Y,M1:gm (L=7.00e-07) X,M1:gm (L=7.00e-07) Y,M1:gm (L=8.00e-07) X,M1:gm (L=8.00e-07) Y,M1:gm (L=9.00e-07) X,M1:gm (L=9.00e-07) Y,M1:gm (L=1.00e-06) X,M1:gm (L=1.00e-06) Y
0.9250000000000005,0.0006633219157611342,0.9250000000000005,0.0004437612494856508,0.9250000000000005,0.0003389923733335852,0.9250000000000005,0.0002735836374062787,0.9250000000000005,0.0002281078241542434,0.9250000000000005,0.0001947839689015273,0.9250000000000005,0.0001694515546704893,0.9250000000000005,0.0001496344479860327,0.9250000000000005,0.0001337646191932761,0.9250000000000005,0.0001208044656215317
0.9260000000000005,0.000663724117373842,0.9260000000000005,0.000444143219993469,0.9260000000000005,0.0003393384995714056,0.9260000000000005,0.0002738972671297529,0.9260000000000005,0.0002283886603613919,0.9260000000000005,0.0001950351396415134,0.9260000000000005,0.0001696769662602139,0.9260000000000005,0.0001498378078921355,0.9260000000000005,0.0001339491548684341,0.9260000000000005,0.0001209728941887945
0.9270000000000005,0.0006641229725115685,0.9270000000000005,0.0004445223921016789,0.9270000000000005,0.0003396821471032925,0.9270000000000005,0.0002742087460749258,0.9270000000000005,0.0002286676627334915,0.9270000000000005,0.0001952847536806655,0.9270000000000005,0.0001699010506211196,0.9270000000000005,0.0001500400262729976,0.9270000000000005,0.0001341326984926567,0.9270000000000005,0.0001211404514573965
0.9280000000000005,0.0006645184964160178,0.9280000000000005,0.0004448987679097731,0.9280000000000005,0.0003400233089407414,0.9280000000000005,0.0002745180622790292,0.9280000000000005,0.0002289448177345639,0.9280000000000005,0.0001955327977007763,0.9280000000000005,0.0001701237954020681,0.9280000000000005,0.0001502410919661381,0.9280000000000005,0.0001343152400790852,0.9280000000000005,0.00012130712851238
0.9290000000000005,0.0006649107042361621,0.9290000000000005,0.0004452723494647346,0.9290000000000005,0.0003403619780108263,0.9290000000000005,0.000274825203653008,0.9290000000000005,0.0002292201116785251,0.9290000000000005,0.0001957792582258849,0.9290000000000005,0.0001703451880966608,0.9290000000000005,0.0001504409936616804,0.9290000000000005,0.0001344967695036573,0.9290000000000005,0.0001214729163123688
0.9300000000000005,0.0006652996110284357,0.9300000000000005,0.0004456431387610312,0.9300000000000005,0.0003406981471567435,0.9300000000000005,0.0002751301579826104,0.9300000000000005,0.0002294935307304123,0.9300000000000005,0.0001960241216232775,0.9300000000000005,0.0001705652160438841,0.9300000000000005,0.0001506397199026549,0.9300000000000005,0.0001346772765051394,0.9300000000000005,0.000121637805689399
0.9310000000000005,0.0006656852317569398,0.9310000000000005,0.0004460111377406218,0.9310000000000005,0.000341031809138413,0.9310000000000005,0.000275432912929606,0.9310000000000005,0.0002297650609077649,0.9310000000000005,0.0001962673741046497,0.9310000000000005,0.0001707838664289022,0.9310000000000005,0.0001508372590854354,0.9310000000000005,0.0001348567506852695,0.9310000000000005,0.0001218017873488469
0.9320000000000005,0.0006660675812936476,0.9320000000000005,0.0004463763482929779,0.9320000000000005,0.0003413629566331394,0.9320000000000005,0.0002757334560331232,0.9320000000000005,0.0002300346880821695,0.9320000000000005,0.0001965090017274338,0.9320000000000005,0.0001710011262840071,0.9320000000000005,0.0001510335994603105,0.9320000000000005,0.0001350351815090185,0.9320000000000005,0.000121964851869452
0.9330000000000005,0.0006664466744186249,0.9330000000000005,0.000446738772255114,0.9330000000000005,0.0003416915822363364,0.9330000000000005,0.0002760317747111168,0.9330000000000005,0.0002303023979809757,0.9330000000000005,0.0001967489903963046,0.9330000000000005,0.0001712169824897314,0.9330000000000005,0.0001512287291321989,0.9330000000000005,0.0001352125583049707,0.9330000000000005,0.0001221269897034459
0.9340000000000005,0.0006668225258202534,0.9340000000000005,0.0004470984114116334,0.9340000000000005,0.0003420176784623118,0.9340000000000005,0.0002763278562619721,0.9340000000000005,0.0002305681761891821,0.9340000000000005,0.0001969873258648658,0.9340000000000005,0.0001714314217761273,0.9340000000000005,0.00015142263606151,0.9340000000000005,0.000135388870265833,0.9340000000000005,0.0001222881911767862
0.9350000000000005,0.0006671951500954588,0.9350000000000005,0.000447455267494788,0.9350000000000005,0.0003423412377451173,0.9350000000000005,0.0002766216878662434,0.9350000000000005,0.0002308320081515038,0.9350000000000005,0.0001972239937375223,0.9350000000000005,0.0001716444307242231,0.9350000000000005,0.0001516153080651618,0.9350000000000005,0.0001355641064490748,0.9350000000000005,0.000122448446489504
0.9360000000000005,0.0006675645617499518,0.9360000000000005,0.0004478093421845474,0.9360000000000005,0.0003426622524394719,0.9360000000000005,0.0002769132565885316,0.9360000000000005,0.0002310938791746251,0.9360000000000005,0.0001974589794715441,0.9360000000000005,0.0001718559957676584,0.9360000000000005,0.000151806732817757,0.9360000000000005,0.0001357382557777077,0.9360000000000005,0.0001226077457161665
0.9370000000000005,0.000667930775198472,0.9370000000000005,0.0004481606371086874,0.9370000000000005,0.0003429807148217414,0.9370000000000005,0.0002772025493795125,0.9370000000000005,0.0002313537744296419,0.9370000000000005,0.0001976922683793353,0.9370000000000005,0.0001720661031945063,0.9370000000000005,0.0001519968978529233,0.9370000000000005,0.0001359113070412052,0.9370000000000005,0.0001227660788064642
0.9380000000000005,0.0006682938047650395,0.9380000000000005,0.000448509153842886,0.9380000000000005,0.0003432966170910001,0.9380000000000005,0.0002774895530781077,0.9380000000000005,0.0002316116789546989,0.9380000000000005,0.0001979238456309019,0.9380000000000005,0.0001722747391492891,0.9380000000000005,0.0001521857905648283,0.9380000000000005,0.0001360832488965724,0.9380000000000005,0.0001229234355859234
0.9390000000000005,0.000668653664683211,0.9390000000000005,0.0004488548939108375,0.9390000000000005,0.0003436099513701583,0.9390000000000005,0.000277774254413813,0.9390000000000005,0.000231867577657832,0.9390000000000005,0.0001981536962565369,0.9390000000000005,0.0001724818896351941,0.9390000000000005,0.0001523733982098709,0.9390000000000005,0.000136254069869571,0.9390000000000005,0.0001230798057567507
0.9400000000000005,0.0006690103690963435,0.9400000000000005,0.0004491978587843798,0.9400000000000005,0.0003439207097071634,0.9400000000000005,0.0002780566400091816,0.9400000000000005,0.0002321214553200122,0.9400000000000005,0.0001983818051497186,0.9400000000000005,0.0001726875405164934,0.9400000000000005,0.0001525597079085544,0.9400000000000005,0.0001364237583561014,0.9400000000000005,0.0001232351788988147
0.9410000000000005,0.0006693639320578639,0.9410000000000005,0.000449538049883633,0.9410000000000005,0.0003442288840762778,0.9410000000000005,0.0002783366963824686,0.9410000000000005,0.0002323732965984071,0.9410000000000005,0.0001986081570702376,0.9410000000000005,0.0001728916775211773,0.9410000000000005,0.0001527447066475522,0.9410000000000005,0.000136592302623751,0.9410000000000005,0.0001233895444707691
0.9420000000000005,0.0006697143675315439,0.9420000000000005,0.0004498754685771571,0.9420000000000005,0.0003445344663794354,0.9420000000000005,0.0002786144099504408,0.9420000000000005,0.0002326230860298532,0.9420000000000005,0.0001988327366475475,0.9420000000000005,0.0001730942862438026,0.9420000000000005,0.0001529283812819663,0.9420000000000005,0.0001367596908135129,0.9420000000000005,0.0001235428918113241
0.9430000000000005,0.0006700616893917786,0.9430000000000005,0.0004502101161821193,0.9430000000000005,0.000344837448447674,0.9430000000000005,0.0002788897670313512,0.9430000000000005,0.0002328708080345576,0.9430000000000005,0.0001990555283843561,0.9430000000000005,0.0001732953521485677,0.9430000000000005,0.0001531107185377886,0.9430000000000005,0.0001369259109416814,0.9430000000000005,0.0001236952101406687
0.9440000000000005,0.0006704059114238751,0.9440000000000005,0.0004505419939644814,0.9440000000000005,0.0003451378220426493,0.9440000000000005,0.0002791627538480914,0.9440000000000005,0.0002331164469200215,0.9440000000000005,0.0001992765166604561,0.9440000000000005,0.0001734948605726159,0.9440000000000005,0.0001532917050145678,0.9440000000000005,0.0001370909509019268,0.9440000000000005,0.000123846488562051
0.9450000000000005,0.0006707470473243396,0.9450000000000005,0.000450871103139197,0.9450000000000005,0.0003454355788582332,0.9450000000000005,0.0002794333565315158,0.9450000000000005,0.0002333599868851984,0.9450000000000005,0.0001994956857367996,0.9450000000000005,0.0001736927967295719,0.9450000000000005,0.0001534713271882906,0.9450000000000005,0.00013725479846756,0.9450000000000005,0.0001239967160635198
0.9460000000000005,0.0006710851107011762,0.9460000000000005,0.0004511974448704275,0.9460000000000005,0.000345730710522193,0.9460000000000005,0.0002797015611239439,0.9460000000000005,0.0002336014120248894,0.9460000000000005,0.0001997130197598288,0.9460000000000005,0.000173889145713323,0.9460000000000005,0.0001536495714144787,0.9460000000000005,0.0001374174412939872,0.9460000000000005,0.0001241458815198346
0.9470000000000005,0.0006714201150741848,0.9470000000000005,0.0004515210202717709,0.9470000000000005,0.00034602320859796,0.9470000000000005,0.0002799673535828495,0.9470000000000005,0.0002338407063343774,0.9470000000000005,0.0001999285027660603,0.9470000000000005,0.0001740838925020433,0.9470000000000005,0.0001538264239315111,0.9470000000000005,0.0001375788669213631,0.9470000000000005,0.0001242939736945477
0.9480000000000005,0.000671752073875267,0.9480000000000005,0.0004518418304065106,0.9480000000000005,0.0003463130645864818,0.9480000000000005,0.0002802307197847322,0.9480000000000005,0.0002340778537143105,0.9480000000000005,0.0002001421186869326,0.9480000000000005,0.0001742770219624702,0.9480000000000005,0.0001540018708641763,0.9480000000000005,0.0001377390627774464,0.9480000000000005,0.0001244409812422612
0.9490000000000005,0.0006720810004487377,0.9490000000000005,0.000452159876287874,0.9490000000000005,0.0003466002699281668,0.9490000000000005,0.0002804916455291804,0.9490000000000005,0.0002343128379758315,0.9490000000000005,0.0002003538513539194,0.9490000000000005,0.0001744685188544398,0.9490000000000005,0.0001541758982274545,0.9490000000000005,0.0001378980161806629,0.9490000000000005,0.0001245868927110697
0.9500000000000005,0.0006724069080516343,0.9500000000000005,0.0004524751588793122,0.9500000000000005,0.0003468848160049176,0.9500000000000005,0.0002807501165431239,0.9500000000000005,0.0002345456428459631,0.9500000000000005,0.0002005636845039148,0.9500000000000005,0.0001746583678356774,0.9500000000000005,0.0001543484919305432,0.9500000000000005,0.000138055714343382,0.9500000000000005,0.0001247316965451864
0.9510000000000005,0.0006727298098540396,0.9510000000000005,0.0004527876790947926,0.9510000000000005,0.0003471666941422598,0.9510000000000005,0.0002810061184852848,0.9510000000000005,0.0002347762519732495,0.9510000000000005,0.000200771601784891,0.9510000000000005,0.0001748465534668607,0.9510000000000005,0.0001545196377811235,0.9510000000000005,0.0001382121443754084,0.9510000000000005,0.0001248753810877615
0.9520000000000005,0.0006730497189393991,0.9520000000000005,0.0004530974377991115,0.9520000000000005,0.0003474458956115581,0.9520000000000005,0.0002812596369508222,0.9520000000000005,0.0002350046489336581,0.9520000000000005,0.0002009775867618373,0.9520000000000005,0.0001750330602169486,0.9520000000000005,0.0001546893214898749,0.9520000000000005,0.0001383672932876988,0.9520000000000005,0.0001250179345838966
0.9530000000000005,0.0006733666483048494,0.9530000000000005,0.0004534044358082212,0.9530000000000005,0.0003477224116323366,0.9530000000000005,0.0002815106574761837,0.9530000000000005,0.0002352308172367442,0.9530000000000005,0.0002011816229229791,0.9530000000000005,0.0001752178724687826,0.9530000000000005,0.000154857528675244,0.9530000000000005,0.0001385211479963018,0.9530000000000005,0.0001251593451838581
0.9540000000000005,0.0006736806108615474,0.9540000000000005,0.0004537086738895729,0.9540000000000005,0.0003479962333746887,0.9540000000000005,0.0002817591655441512,0.9540000000000005,0.0002354547403320817,0.9540000000000005,0.0002013836936862809,0.9540000000000005,0.000175400974524969,0.9540000000000005,0.0001550242448684652,0.9540000000000005,0.0001386736953265286,0.9540000000000005,0.0001252996009464962
0.9550000000000005,0.0006739916194350039,0.9550000000000005,0.0004540101527624823,0.9550000000000005,0.0003482673519617922,0.9550000000000005,0.0002820051465890985,0.9550000000000005,0.000235676401615962,0.9550000000000005,0.0002015837824062407,0.9550000000000005,0.0001755823506140385,0.9550000000000005,0.0001551894555188471,0.9550000000000005,0.0001388249220173599,0.9550000000000005,0.0001254386898428697
0.9560000000000005,0.0006742996867654167,0.9560000000000005,0.0004543088730985063,0.9560000000000005,0.0003485357584725154,0.9560000000000005,0.0002822485860024517,0.9560000000000005,0.0002358957844383622,0.9560000000000005,0.0002017818723809693,0.9560000000000005,0.0001757619848968894,0.9560000000000005,0.0001553531459993148,0.9560000000000005,0.0001389748147260869,0.9560000000000005,0.0001255765997600837
0.9570000000000005,0.0006746048255080133,0.9570000000000005,0.0004546048355218415,0.9570000000000005,0.0003488014439441356,0.9570000000000005,0.0002824894691383598,0.9570000000000005,0.0002361128721101836,0.9570000000000005,0.0002019779468595625,0.9570000000000005,0.0001759398614735159,0.9570000000000005,0.0001555153016122239,0.9570000000000005,0.0001391233600331962,0.9570000000000005,0.0001257133185053438
0.9580000000000005,0.0006749070482333945,0.9580000000000005,0.0004548980406097397,0.9580000000000005,0.0003490643993751473,0.9580000000000005,0.0002827277813195746,0.9580000000000005,0.0002363276479107666,0.9580000000000005,0.0002021719890497673,0.9580000000000005,0.0001761159643900225,0.9580000000000005,0.000155675907595438,0.9580000000000005,0.0001392705444474962,0.9580000000000005,0.0001258488338102252
0.9590000000000005,0.0006752063674278759,0.9590000000000005,0.0004551884888929422,0.9590000000000005,0.0003493246157281867,0.9590000000000005,0.0002829635078435415,0.9590000000000005,0.000236540095095671,0.9590000000000005,0.0002023639821259384,0.9590000000000005,0.0001762902776459286,0.9590000000000005,0.0001558349491286788,0.9590000000000005,0.0001394163544114915,0.9590000000000005,0.000125983133335166
0.9600000000000005,0.0006755027954938413,0.9600000000000005,0.0004554761808561325,0.9600000000000005,0.0003495820839330526,0.9600000000000005,0.000283196633988699,0.9600000000000005,0.0002367501969047369,0.9600000000000005,0.000202553909237289,0.9600000000000005,0.0001764627852017588,0.9600000000000005,0.0001559924113401476,0.9600000000000005,0.0001395607763070041,0.9600000000000005,0.0001261162046741833
0.9610000000000005,0.0006757963447500913,0.9610000000000005,0.0004557611169384078,0.9610000000000005,0.0003498367948898341,0.9610000000000005,0.0002834271450209973,0.9610000000000005,0.0002369579365704112,0.9610000000000005,0.0002027417535164355,0.9610000000000005,0.0001766334709869245,0.9610000000000005,0.0001561482793134169,0.9610000000000005,0.0001397037964610459,0.9610000000000005,0.0001262480353598148
0.9620000000000005,0.0006760870274321982,0.9620000000000005,0.0004560432975337697,0.9620000000000005,0.0003500887394721499,0.9620000000000005,0.0002836550262006212,0.9620000000000005,0.0002371632973263497,0.9620000000000005,0.0002029274980882294,0.9620000000000005,0.0001768023189078932,0.9620000000000005,0.0001563025380945994,0.9620000000000005,0.000139845401151943,0.9620000000000005,0.0001263786128682905
0.9630000000000005,0.0006763748556928643,0.9630000000000005,0.0004563227229916346,0.9630000000000005,0.0003503379085304886,0.9630000000000005,0.0002838802627889315,0.9630000000000005,0.0002373662624162875,0.9630000000000005,0.0002031111260788833,0.9630000000000005,0.0001769693128566456,0.9630000000000005,0.0001564551726997854,0.9630000000000005,0.0001399855766157111,0.9630000000000005,0.000126507924624931
